model_name,os,api,inference type,latency avg,top1,top5,map,miou,latency,thread count,load
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,2,one
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,3,one
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,1,one
onnx,ubuntus,onnx,stress-ng,0.8936519344497356,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/onnx/yolov5n_onnx_det_2024_10_16_10_11_ubuntus_False_onlylat.csv,False,two
onnx,ubuntus,onnx,stress-ng,0.9539966271280008,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/onnx/yolov5n_onnx_det_2024_10_31_9_57_ubuntus_1_onlylat.csv,1,two
onnx,ubuntus,onnx,stress-ng,0.8780009728279915,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/onnx/yolov5n_onnx_det_2024_10_31_10_40_ubuntus_3_onlylat.csv,3,two
onnx,ubuntus,onnx,stress-ng,0.9120216834850045,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/onnx/yolov5n_onnx_det_2024_10_31_11_17_ubuntus_4_onlylat.csv,4,two
onnx,ubuntus,onnx,stress-ng,0.5317663169040016,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/onnx/yolov5n_onnx_det_2024_10_31_10_15_ubuntus_2_onlylat.csv,2,two
ov,ubuntus,ov,stress-ng,0.6544968208189966,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/ov/yolov5n_ov_det_2024_10_31_23_57_ubuntus_3_onlylat.csv,3,two
ov,ubuntus,ov,stress-ng,0.6250920896729003,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/ov/yolov5n_ov_det_2024_11_1_0_31_ubuntus_4_onlylat.csv,4,two
ov,ubuntus,ov,stress-ng,0.5895907081141704,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/ov/yolov5n_ov_det_2024_10_31_23_32_ubuntus_2_onlylat.csv,2,two
ov,ubuntus,ov,stress-ng,0.9243791406670387,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/ov/yolov5n_ov_det_2024_10_31_15_3_ubuntus_1_onlylat.csv,1,two
ov,ubuntus,ov,stress-ng,0.6217211532000146,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/ov/yolov5n_ov_det_2024_10_31_14_34_ubuntus_False_onlylat.csv,False,two
delegate,ubuntus,delegate,stress-ng,0.4740836162791674,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/delegate/yolov5n-fp16_delegate_det_2024_10_16_0_40_ubuntus_2_onlylat.csv,2,two
delegate,ubuntus,delegate,stress-ng,0.5189377757938637,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/delegate/yolov5n-fp16_delegate_det_2024_10_16_9_58_ubuntus_4_onlylat.csv,4,two
delegate,ubuntus,delegate,stress-ng,0.5734602371664077,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/delegate/yolov5n-fp16_delegate_det_2024_10_16_9_33_ubuntus_3_onlylat.csv,3,two
delegate,ubuntus,delegate,stress-ng,0.6765190866797639,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/delegate/yolov5n-fp16_delegate_det_2024_10_16_0_1_ubuntus_1_onlylat.csv,1,two
delegate,ubuntus,delegate,stress-ng,0.5180091733009322,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/delegate/yolov5n-fp16_delegate_det_2024_10_15_15_14_ubuntus_False_onlylat.csv,False,two
pytorch,ubuntus,pytorch,stress-ng,1.9381030158031207,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/pytorch/_pytorch_det_2024_11_1_10_35_ubuntus_3_onlylat.csv,3,two
pytorch,ubuntus,pytorch,stress-ng,1.962604880325991,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/pytorch/_pytorch_det_2024_11_1_9_57_ubuntus_2_onlylat.csv,2,two
pytorch,ubuntus,pytorch,stress-ng,1.9115952272151189,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/pytorch/_pytorch_det_2024_11_1_1_1_ubuntus_False_onlylat.csv,False,two
pytorch,ubuntus,pytorch,stress-ng,1.7995382166717029,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/pytorch/_pytorch_det_2024_11_1_8_40_ubuntus_1_onlylat.csv,1,two
pytorch,ubuntus,pytorch,stress-ng,1.9606669079440908,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/two/pytorch/_pytorch_det_2024_11_1_12_34_ubuntus_4_onlylat.csv,4,two
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,2,two
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,4,two
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,False,two
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,1,two
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,3,two
onnx,ubuntus,onnx,stress-ng,0.886272059753217,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/onnx/yolov5n_onnx_det_2024_11_1_23_9_ubuntus_1_onlylat.csv,1,three
onnx,ubuntus,onnx,stress-ng,1.0178964965353954,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/onnx/yolov5n_onnx_det_2024_11_2_0_16_ubuntus_3_onlylat.csv,3,three
onnx,ubuntus,onnx,stress-ng,1.0033242310517234,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/onnx/yolov5n_onnx_det_2024_11_2_8_15_ubuntus_4_onlylat.csv,4,three
onnx,ubuntus,onnx,stress-ng,0.9930606414334324,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/onnx/yolov5n_onnx_det_2024_11_1_22_28_ubuntus_False_onlylat.csv,False,three
onnx,ubuntus,onnx,stress-ng,0.8583940434870019,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/onnx/yolov5n_onnx_det_2024_11_1_23_31_ubuntus_2_onlylat.csv,2,three
ov,ubuntus,ov,stress-ng,0.9414180226672324,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/ov/yolov5n_ov_det_2024_11_2_8_48_ubuntus_1_onlylat.csv,1,three
ov,ubuntus,ov,stress-ng,0.7428246485182317,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/ov/yolov5n_ov_det_2024_11_4_9_45_ubuntus_3_onlylat.csv,3,three
ov,ubuntus,ov,stress-ng,0.7144031268208928,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/ov/yolov5n_ov_det_2024_11_2_8_33_ubuntus_False_onlylat.csv,False,three
ov,ubuntus,ov,stress-ng,0.7164789465168724,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/ov/yolov5n_ov_det_2024_11_4_11_29_ubuntus_4_onlylat.csv,4,three
ov,ubuntus,ov,stress-ng,0.8416772372159176,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/ov/yolov5n_ov_det_2024_11_2_9_5_ubuntus_2_onlylat.csv,2,three
delegate,ubuntus,delegate,stress-ng,0.6938307010477729,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/delegate/yolov5n-fp16_delegate_det_2024_11_1_21_13_ubuntus_1_onlylat.csv,1,three
delegate,ubuntus,delegate,stress-ng,0.7402131492179614,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/delegate/yolov5n-fp16_delegate_det_2024_11_1_21_27_ubuntus_2_onlylat.csv,2,three
delegate,ubuntus,delegate,stress-ng,0.6598353488620633,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/delegate/yolov5n-fp16_delegate_det_2024_11_1_22_7_ubuntus_4_onlylat.csv,4,three
delegate,ubuntus,delegate,stress-ng,0.6659646474579058,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/delegate/yolov5n-fp16_delegate_det_2024_11_1_18_54_ubuntus_False_onlylat.csv,False,three
delegate,ubuntus,delegate,stress-ng,0.762627607511342,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/delegate/yolov5n-fp16_delegate_det_2024_11_1_21_41_ubuntus_3_onlylat.csv,3,three
pytorch,ubuntus,pytorch,stress-ng,2.093555939143931,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/pytorch/_pytorch_det_2024_11_4_13_57_ubuntus_2_onlylat.csv,2,three
pytorch,ubuntus,pytorch,stress-ng,2.249087703270023,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/pytorch/_pytorch_det_2024_11_5_0_44_ubuntus_4_onlylat.csv,4,three
pytorch,ubuntus,pytorch,stress-ng,2.244615976518253,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/pytorch/_pytorch_det_2024_11_4_12_19_ubuntus_False_onlylat.csv,False,three
pytorch,ubuntus,pytorch,stress-ng,2.0482383567250215,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/pytorch/_pytorch_det_2024_11_4_13_15_ubuntus_1_onlylat.csv,1,three
pytorch,ubuntus,pytorch,stress-ng,2.245533958585467,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/pytorch/_pytorch_det_2024_11_4_23_21_ubuntus_3_onlylat.csv,3,three
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,4,three
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,2,three
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,3,three
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,1,three
tf,ubuntus,tf,stress-ng,1.385143714485137,,,,,/Users/marounel-chayeb/BacArbeit/final_results/results/det/stress-ng/three/tf/yolov5n-fp16_tf_det_2024_11_1_16_0_ubuntus_2_onlylat.csv,False,three
